height,name,truncated,xmin,ymin,xmax,ymax,image,width
400,Crimps,0,281,221,293,234,0077,400
400,Sloper,0,204,110,279,192,0077,400
400,Jugs,0,190,13,215,36,0077,400
400,Jugs,0,157,17,176,34,0077,400
400,Jugs,0,152,51,179,74,0077,400
400,Jugs,0,175,75,192,97,0077,400
400,Jugs,0,194,124,209,144,0077,400
400,Pinches,0,185,242,211,262,0077,400
400,Pinches,0,177,282,200,299,0077,400
400,Pinches,0,194,182,209,204,0077,400
400,Sloper,0,89,267,121,305,0077,400
400,Volumes,0,64,252,128,348,0077,400
400,Volumes,1,33,368,115,400,0077,400
400,Pockets,1,1,264,18,285,0077,400
400,Crimps,0,95,59,103,74,0077,400
400,Crimps,0,101,52,115,80,0077,400
400,Jugs,0,188,223,210,240,0077,400
400,Pinches,0,229,284,245,299,0077,400
400,Sloper,0,166,361,191,379,0077,400
400,Pinches,0,187,321,206,338,0077,400
400,Sloper,0,204,344,225,363,0077,400
400,Crimps,0,136,245,149,254,0077,400
400,Jugs,0,190,263,214,284,0077,400
400,Crimps,0,171,185,191,199,0077,400
400,Pinches,0,60,129,89,183,0077,400
400,Sloper,0,75,106,140,208,0077,400
400,Sloper,0,118,92,184,194,0077,400
400,Jugs,1,281,1,307,18,0078,400
400,Jugs,0,286,39,310,60,0078,400
400,Jugs,0,292,100,317,122,0078,400
400,Sloper,0,243,19,268,46,0078,400
400,Sloper,0,153,26,178,56,0078,400
400,Sloper,1,174,1,200,53,0078,400
400,Volumes,1,151,1,212,80,0078,400
400,Sloper,0,84,27,124,70,0078,400
400,Jugs,0,70,64,97,87,0078,400
400,Crimps,0,53,39,76,53,0078,400
400,Sloper,0,59,13,76,27,0078,400
400,Pinches,0,69,6,82,21,0078,400
400,Jugs,0,32,3,53,22,0078,400
400,Crimps,0,20,90,48,112,0078,400
400,Pinches,1,1,1,36,56,0078,400
400,Crimps,0,65,164,80,174,0078,400
400,Sloper,0,81,160,152,233,0078,400
400,Pockets,0,145,136,163,154,0078,400
400,Crimps,0,156,153,168,165,0078,400
400,Sloper,0,183,129,210,154,0078,400
400,Crimps,0,48,139,82,168,0078,400
400,Pinches,1,1,139,48,235,0078,400
400,Crimps,0,34,219,60,239,0078,400
400,Jugs,0,4,275,29,300,0078,400
400,Crimps,0,49,315,61,323,0078,400
400,Crimps,0,67,329,78,338,0078,400
400,Crimps,0,85,343,96,352,0078,400
400,Sloper,0,69,309,91,327,0078,400
400,Sloper,0,128,368,151,383,0078,400
400,Sloper,0,138,301,159,337,0078,400
400,Pinches,0,116,237,183,330,0078,400
400,Sloper,1,165,376,207,400,0078,400
400,Volumes,0,172,215,252,276,0078,400
400,Sloper,0,221,287,245,324,0078,400
400,Crimps,0,249,253,259,271,0078,400
400,Sloper,0,234,73,274,145,0078,400
400,Sloper,0,267,154,309,200,0078,400
400,Volumes,0,246,138,355,258,0078,400
400,Crimps,0,319,281,335,294,0078,400
400,Jugs,0,328,322,355,347,0078,400
400,Sloper,0,18,351,39,364,0078,400
400,Sloper,0,24,376,44,391,0078,400
400,Sloper,0,108,265,169,327,0079,400
400,Sloper,0,248,303,292,360,0079,400
400,Volumes,0,244,152,286,229,0079,400
400,Volumes,0,264,209,297,283,0079,400
400,Volumes,0,344,2,367,27,0079,400
400,Volumes,0,365,63,389,85,0079,400
400,Sloper,1,377,75,400,96,0079,400
400,Sloper,1,379,92,400,113,0079,400
400,Pinches,0,358,33,376,65,0079,400
400,Crimps,1,77,348,150,400,0080,400
400,Crimps,0,165,246,190,263,0080,400
400,Crimps,0,282,377,306,399,0080,400
400,Crimps,0,353,191,371,225,0080,400
400,Crimps,0,293,192,324,220,0080,400
400,Crimps,0,305,276,325,303,0080,400
400,Crimps,0,149,187,182,219,0080,400
400,Jugs,0,33,111,60,141,0080,400
400,Crimps,0,5,78,22,97,0080,400
400,Jugs,0,173,212,200,246,0080,400
400,Crimps,0,199,106,229,141,0080,400
400,Jugs,0,330,276,363,310,0080,400
400,Crimps,0,263,171,287,192,0080,400
400,Sloper,0,41,246,55,265,0080,400
400,Sloper,0,3,238,17,256,0080,400
400,Crimps,0,88,290,112,308,0080,400
400,Crimps,0,74,235,99,257,0080,400
400,Crimps,0,360,351,378,374,0080,400
400,Sloper,0,227,173,273,246,0080,400
400,Sloper,1,234,1,287,63,0080,400
400,Sloper,1,39,373,80,400,0080,400
400,Crimps,0,294,80,325,103,0081,400
400,Jugs,0,104,98,146,148,0081,400
400,Jugs,0,127,333,173,388,0081,400
400,Crimps,0,204,215,261,257,0081,400
400,Sloper,1,328,73,400,252,0081,400
400,Pinches,0,129,20,252,246,0081,400
400,Sloper,0,254,21,330,88,0081,400
400,Pinches,1,39,1,108,63,0081,400
400,Jugs,0,3,121,23,149,0081,400
400,Jugs,0,7,9,28,37,0081,400
400,Sloper,0,93,177,104,189,0081,400
400,Sloper,0,74,270,86,285,0081,400
400,Jugs,0,24,53,46,82,0082,400
400,Crimps,0,148,41,177,76,0082,400
400,Jugs,0,139,147,164,178,0082,400
400,Jugs,0,304,215,342,248,0082,400
400,Jugs,0,291,362,313,383,0082,400
400,Sloper,0,71,282,114,341,0082,400
400,Sloper,0,118,328,163,390,0082,400
400,Crimps,0,89,262,148,320,0082,400
400,Crimps,0,250,360,276,380,0082,400
400,Crimps,0,319,125,343,163,0082,400
400,Crimps,0,259,309,283,330,0082,400
400,Crimps,0,346,294,367,317,0082,400
400,Crimps,0,317,339,337,352,0082,400
400,Crimps,0,135,177,158,193,0082,400
400,Crimps,0,117,122,146,151,0082,400
400,Sloper,0,185,108,227,179,0082,400
400,Crimps,1,366,191,400,225,0082,400
400,Crimps,0,252,126,285,155,0082,400
400,Crimps,0,367,92,391,114,0082,400
400,Crimps,1,384,118,400,145,0082,400
400,Crimps,0,217,103,241,126,0082,400
400,Crimps,0,272,213,295,241,0082,400
400,Crimps,0,88,214,104,231,0082,400
400,Crimps,0,69,165,88,185,0082,400
400,Sloper,0,27,167,41,183,0082,400
400,Sloper,0,48,175,63,192,0082,400
400,Sloper,0,7,28,18,45,0082,400
400,Sloper,1,1,133,52,206,0083,400
400,Volumes,1,1,116,124,281,0083,400
400,Crimps,1,153,1,174,22,0083,400
400,Crimps,0,79,66,101,88,0083,400
400,Crimps,0,220,51,242,80,0083,400
400,Crimps,0,180,111,199,134,0083,400
400,Crimps,0,132,160,147,180,0083,400
400,Crimps,0,197,157,214,180,0083,400
400,Crimps,0,184,247,200,272,0083,400
400,Crimps,0,179,299,196,319,0083,400
400,Jugs,1,354,258,400,309,0083,400
400,Jugs,0,352,15,396,69,0083,400
400,Pockets,0,240,325,263,351,0083,400
400,Crimps,0,242,374,259,390,0083,400
400,Crimps,0,265,313,276,323,0083,400
400,Sloper,0,292,199,305,212,0083,400
400,Crimps,1,365,106,400,169,0083,400
400,Crimps,0,120,282,153,329,0084,400
400,Crimps,0,199,274,230,308,0084,400
400,Crimps,0,173,245,200,272,0084,400
400,Crimps,0,44,285,80,320,0084,400
400,Crimps,1,1,260,27,288,0084,400
400,Crimps,1,190,363,242,400,0084,400
400,Sloper,1,103,1,217,58,0084,400
400,Sloper,1,1,1,44,77,0084,400
400,Sloper,1,34,1,84,68,0084,400
400,Sloper,1,73,1,103,53,0084,400
400,Jugs,0,287,254,311,282,0085,400
400,Jugs,0,292,148,313,174,0085,400
400,Crimps,0,338,200,368,220,0085,400
400,Jugs,0,352,64,380,88,0085,400
400,Crimps,1,384,5,400,22,0085,400
400,Sloper,0,359,296,385,316,0085,400
400,Sloper,1,376,115,400,147,0085,400
400,Pinches,0,294,114,377,216,0085,400
400,Crimps,0,331,298,344,307,0085,400
400,Crimps,0,350,315,363,325,0085,400
400,Crimps,0,369,332,384,342,0085,400
400,Sloper,0,284,331,306,345,0085,400
400,Sloper,0,281,355,305,371,0085,400
400,Pinches,1,338,1,368,30,0085,400
400,Pinches,0,254,86,297,135,0085,400
400,Pinches,0,265,79,293,104,0085,400
400,Pinches,0,261,48,298,86,0085,400
400,Pockets,1,80,1,120,35,0085,400
400,Pockets,0,56,77,78,99,0085,400
400,Sloper,0,95,173,113,192,0085,400
400,Sloper,0,9,241,49,272,0085,400
400,Pockets,0,227,287,240,300,0085,400
400,Sloper,1,171,1,206,25,0085,400
400,Crimps,0,148,49,165,63,0085,400
400,Crimps,0,153,66,168,81,0085,400
400,Crimps,0,154,78,167,93,0085,400
400,Crimps,1,219,1,229,19,0085,400
400,Crimps,0,213,20,225,38,0085,400
400,Crimps,0,212,39,225,60,0085,400
400,Crimps,0,237,108,250,121,0085,400
400,Crimps,0,204,114,213,129,0085,400
400,Crimps,0,200,130,211,145,0085,400
400,Crimps,0,163,162,175,173,0085,400
400,Crimps,0,227,159,239,173,0085,400
400,Crimps,0,208,182,217,197,0085,400
400,Crimps,0,183,207,191,216,0085,400
400,Crimps,0,213,206,224,217,0085,400
400,Crimps,0,202,248,211,261,0085,400
400,Crimps,0,197,273,206,286,0085,400
400,Crimps,0,260,228,265,234,0085,400
400,Crimps,0,278,185,284,190,0085,400
400,Sloper,0,149,316,184,343,0085,400
400,Sloper,0,215,321,225,330,0085,400
400,Sloper,0,228,312,237,320,0085,400
400,Crimps,0,103,289,111,299,0085,400
400,Pockets,0,84,196,98,209,0085,400
400,Pockets,0,89,206,104,223,0085,400
400,Sloper,0,117,191,148,227,0085,400
400,Sloper,0,69,244,113,285,0085,400
400,Volumes,0,88,181,180,265,0085,400
400,Volumes,0,27,134,132,229,0085,400
400,Sloper,1,1,174,25,212,0085,400
400,Sloper,0,16,113,56,168,0085,400
400,Sloper,0,114,231,123,238,0085,400
400,Sloper,1,1,1,86,77,0085,400
400,Volumes,1,1,1,104,130,0085,400
400,Sloper,1,8,1,55,96,0086,400
400,Sloper,1,249,1,308,53,0086,400
400,Sloper,0,208,81,262,144,0086,400
400,Sloper,0,79,184,123,229,0086,400
400,Sloper,0,192,181,280,265,0086,400
400,Sloper,0,254,289,296,377,0086,400
400,Sloper,1,213,368,265,400,0086,400
400,Crimps,0,68,382,82,398,0086,400
400,Crimps,0,290,224,314,242,0086,400
400,Crimps,0,289,93,315,115,0086,400
400,Crimps,0,25,312,36,323,0086,400
400,Crimps,0,15,313,23,324,0086,400
400,Sloper,0,3,277,17,295,0086,400
400,Jugs,0,18,329,28,345,0086,400
400,Sloper,0,317,231,334,283,0086,400
400,Sloper,0,345,133,358,149,0086,400
400,Sloper,0,331,241,348,271,0086,400
400,Sloper,1,373,136,400,166,0086,400
400,Crimps,1,390,121,400,140,0087,400
400,Crimps,1,391,101,400,117,0087,400
400,Crimps,0,342,166,353,179,0087,400
400,Crimps,0,372,217,382,229,0087,400
400,Sloper,0,342,353,384,383,0087,400
400,Sloper,0,294,203,326,245,0087,400
400,Crimps,0,311,47,330,60,0087,400
400,Crimps,0,318,60,336,80,0087,400
400,Crimps,0,321,76,334,87,0087,400
400,Crimps,0,283,309,290,319,0087,400
400,Sloper,0,248,264,290,301,0087,400
400,Crimps,0,290,248,298,255,0087,400
400,Volumes,0,263,196,366,287,0087,400
400,Sloper,0,265,188,284,207,0087,400
400,Pockets,0,256,214,269,226,0087,400
400,Pockets,0,264,225,278,240,0087,400
400,Pockets,0,240,13,275,54,0087,400
400,Pockets,0,224,103,241,124,0087,400
400,Pockets,0,130,72,157,104,0087,400
400,Volumes,0,209,155,303,245,0087,400
400,Sloper,1,151,1,212,42,0087,400
400,Sloper,0,156,44,248,110,0087,400
400,Sloper,0,109,39,147,81,0087,400
400,Volumes,0,101,14,265,152,0087,400
400,Sloper,0,102,106,135,141,0087,400
400,Sloper,0,199,143,229,191,0087,400
400,Sloper,1,31,1,88,30,0087,400
400,Sloper,0,30,69,108,144,0087,400
400,Crimps,1,1,139,17,154,0087,400
400,Volumes,1,1,100,52,186,0087,400
400,Crimps,0,52,199,69,212,0087,400
400,Sloper,0,57,165,78,187,0087,400
400,Pockets,0,122,193,139,211,0087,400
400,Pockets,0,117,253,144,284,0087,400
400,Jugs,0,152,258,177,288,0087,400
400,Pockets,0,202,254,231,282,0087,400
400,Sloper,0,165,198,207,231,0087,400
400,Jugs,1,1,254,19,276,0087,400
400,Sloper,0,94,319,110,335,0087,400
400,Sloper,0,26,248,96,302,0087,400
400,Sloper,0,163,296,200,329,0087,400
400,Volumes,0,112,223,192,298,0087,400
400,Jugs,1,1,291,10,304,0087,400
400,Jugs,0,158,7,210,62,0088,400
400,Jugs,0,172,104,221,167,0088,400
400,Jugs,0,231,104,273,143,0088,400
400,Sloper,0,204,170,289,282,0088,400
400,Sloper,1,301,347,366,400,0088,400
400,Sloper,0,59,2,84,29,0088,400
400,Jugs,0,88,8,103,23,0088,400
400,Sloper,0,63,118,78,135,0088,400
400,Sloper,0,19,179,35,193,0088,400
400,Sloper,0,83,90,99,122,0088,400
400,Sloper,0,97,54,113,87,0088,400
400,Sloper,0,113,89,132,123,0088,400
400,Sloper,0,110,135,123,154,0088,400
400,Sloper,0,67,145,83,171,0088,400
400,Crimps,0,169,220,198,246,0088,400
400,Crimps,0,190,279,213,299,0088,400
400,Crimps,0,199,340,221,361,0088,400
400,Sloper,0,112,30,135,86,0088,400
400,Sloper,0,124,134,150,197,0088,400
400,Sloper,0,151,250,179,326,0088,400
400,Sloper,0,198,43,252,130,0089,400
400,Sloper,0,138,147,211,204,0089,400
400,Sloper,0,286,264,358,327,0089,400
400,Sloper,0,134,319,198,374,0089,400
400,Sloper,0,9,360,37,384,0089,400
400,Sloper,0,319,130,350,159,0089,400
400,Sloper,0,314,192,335,219,0089,400
400,Sloper,0,361,233,371,246,0089,400
400,Crimps,0,344,341,359,358,0089,400
400,Pockets,0,303,172,322,193,0089,400
400,Pockets,0,59,133,89,162,0089,400
400,Pockets,0,51,242,99,293,0089,400
400,Pockets,0,202,248,251,294,0089,400
400,Jugs,0,115,253,159,301,0089,400
400,Volumes,0,43,192,181,320,0089,400
400,Volumes,0,216,66,387,229,0089,400
400,Volumes,1,313,143,400,291,0089,400
400,Volumes,1,138,1,294,59,0089,400
400,Sloper,0,230,195,319,284,0090,400
400,Crimps,0,290,149,317,174,0090,400
400,Sloper,1,179,350,233,400,0090,400
400,Sloper,0,94,200,166,294,0090,400
400,Jugs,0,112,147,144,178,0090,400
400,Sloper,0,81,19,127,69,0090,400
400,Jugs,0,159,28,195,71,0090,400
400,Jugs,0,56,74,94,113,0090,400
400,Jugs,0,68,148,104,196,0090,400
400,Crimps,0,33,13,56,32,0090,400
400,Crimps,0,41,40,57,74,0090,400
400,Crimps,0,68,242,91,263,0090,400
400,Crimps,0,86,292,106,309,0090,400
400,Crimps,0,97,344,115,361,0090,400
400,Sloper,1,375,1,400,42,0091,400
400,Sloper,0,321,31,353,70,0091,400
400,Crimps,0,363,17,376,30,0091,400
400,Crimps,0,365,40,375,54,0091,400
400,Crimps,0,361,58,372,72,0091,400
400,Crimps,0,360,74,373,87,0091,400
400,Crimps,1,390,125,400,136,0091,400
400,Crimps,0,355,135,363,147,0091,400
400,Crimps,0,353,149,361,160,0091,400
400,Crimps,0,307,95,319,103,0091,400
400,Crimps,0,312,106,321,118,0091,400
400,Crimps,0,312,117,322,124,0091,400
400,Crimps,0,382,169,393,181,0091,400
400,Crimps,0,361,191,369,202,0091,400
400,Crimps,0,366,211,376,219,0091,400
400,Crimps,0,339,213,345,221,0091,400
400,Crimps,0,358,248,367,261,0091,400
400,Crimps,0,356,271,364,280,0091,400
400,Sloper,0,312,306,341,328,0091,400
400,Pockets,1,387,284,400,297,0091,400
400,Crimps,0,386,306,396,315,0091,400
400,Crimps,0,374,315,385,323,0091,400
400,Crimps,0,274,279,281,287,0091,400
400,Sloper,0,288,201,309,231,0091,400
400,Sloper,0,251,245,282,275,0091,400
400,Pockets,0,264,210,273,218,0091,400
400,Sloper,0,266,217,276,229,0091,400
400,Pockets,1,267,1,307,37,0091,400
400,Pockets,0,279,41,294,56,0091,400
400,Pockets,0,260,68,285,96,0091,400
400,Volumes,0,263,196,336,261,0091,400
400,Sloper,0,270,192,282,205,0091,400
400,Crimps,0,321,177,330,186,0091,400
400,Volumes,0,225,166,296,233,0091,400
400,Sloper,0,216,240,238,263,0091,400
400,Sloper,0,181,275,212,301,0091,400
400,Jugs,0,179,244,198,268,0091,400
400,Pockets,0,147,240,172,265,0091,400
400,Sloper,0,120,298,134,311,0091,400
400,Volumes,0,142,218,208,277,0091,400
400,Sloper,0,189,198,223,223,0091,400
400,Sloper,0,220,156,245,192,0091,400
400,Pockets,0,248,129,259,145,0091,400
400,Pockets,0,156,192,171,206,0091,400
400,Pockets,0,177,100,200,127,0091,400
400,Sloper,0,103,169,122,187,0091,400
400,Crimps,0,95,197,109,208,0091,400
400,Sloper,0,63,239,126,285,0091,400
400,Sloper,0,145,123,176,152,0091,400
400,Sloper,0,156,75,194,105,0091,400
400,Sloper,0,202,82,265,135,0091,400
400,Jugs,0,242,40,263,60,0091,400
400,Sloper,0,198,20,242,82,0091,400
400,Sloper,0,86,94,155,152,0091,400
400,Volumes,0,149,56,276,164,0091,400
400,Crimps,0,60,145,76,159,0091,400
400,Crimps,0,47,155,63,170,0091,400
400,Jugs,0,21,167,40,181,0091,400
400,Volumes,0,25,107,104,186,0091,400
400,Jugs,0,55,8,80,32,0091,400
400,Jugs,0,35,75,60,95,0091,400
400,Sloper,0,90,3,128,27,0091,400
400,Sloper,0,96,17,147,62,0091,400
400,Crimps,0,23,356,36,368,0091,400
400,Crimps,0,41,276,53,289,0091,400
400,Jugs,0,46,243,62,264,0091,400
400,Jugs,1,200,1,250,35,0092,400
400,Jugs,0,100,140,167,200,0092,400
400,Jugs,0,71,191,108,225,0092,400
400,Jugs,0,71,359,107,394,0092,400
400,Jugs,0,263,317,296,347,0092,400
400,Jugs,0,273,229,314,276,0092,400
400,Crimps,0,70,329,98,351,0092,400
400,Sloper,0,155,370,178,389,0092,400
400,Sloper,1,324,217,400,352,0092,400
400,Sloper,1,1,2,121,181,0092,400
400,Sloper,1,1,186,76,301,0092,400
400,Crimps,0,48,3,62,17,0093,400
400,Sloper,1,1,92,18,125,0093,400
400,Sloper,0,55,13,163,156,0093,400
400,Sloper,0,59,161,177,274,0093,400
400,Sloper,0,246,117,355,229,0093,400
400,Sloper,0,227,231,327,349,0093,400
400,Sloper,0,353,379,370,396,0093,400
400,Sloper,0,382,356,397,369,0093,400
400,Sloper,0,219,342,234,357,0093,400
400,Jugs,0,325,342,348,365,0093,400
400,Crimps,0,324,322,342,337,0093,400
400,Jugs,0,324,233,346,258,0093,400
400,Jugs,0,340,202,386,240,0093,400
400,Jugs,0,221,182,242,202,0093,400
400,Jugs,0,294,48,328,78,0093,400
400,Jugs,1,323,1,356,29,0093,400
400,Sloper,0,21,261,42,285,0093,400
400,Sloper,0,27,280,88,319,0093,400
400,Sloper,0,82,255,122,286,0093,400
400,Sloper,0,269,46,321,96,0094,400
400,Sloper,0,201,102,236,134,0094,400
400,Sloper,0,75,183,127,232,0094,400
400,Sloper,0,131,251,184,306,0094,400
400,Sloper,0,280,343,375,397,0094,400
400,Sloper,0,330,318,363,350,0094,400
400,Sloper,1,365,165,400,273,0094,400
400,Pockets,0,238,15,275,53,0095,400
400,Pockets,0,223,102,240,125,0095,400
400,Pockets,0,129,71,156,104,0095,400
400,Sloper,0,55,164,79,187,0095,400
400,Pockets,0,201,256,231,285,0095,400
400,Pockets,0,121,191,139,209,0095,400
400,Pockets,0,116,253,144,284,0095,400
400,Sloper,0,93,321,109,336,0095,400
400,Jugs,0,152,259,177,289,0095,400
400,Sloper,0,163,297,200,330,0095,400
400,Sloper,0,248,264,289,302,0095,400
400,Sloper,0,164,197,206,232,0095,400
400,Sloper,0,24,247,94,304,0095,400
400,Sloper,0,197,142,228,191,0095,400
400,Sloper,0,101,105,135,142,0095,400
400,Sloper,0,107,38,147,78,0095,400
400,Sloper,0,158,44,250,111,0095,400
400,Sloper,0,30,70,108,144,0095,400
400,Sloper,1,149,1,213,42,0095,400
400,Crimps,1,1,139,17,154,0095,400
400,Jugs,1,1,254,19,276,0095,400
400,Sloper,0,340,354,386,383,0095,400
400,Crimps,0,282,309,292,320,0095,400
400,Pockets,0,256,214,269,226,0095,400
400,Sloper,0,265,188,282,207,0095,400
400,Crimps,0,312,48,329,59,0095,400
400,Crimps,0,318,61,334,78,0095,400
400,Crimps,0,321,78,334,89,0095,400
400,Crimps,1,390,120,400,139,0095,400
400,Crimps,0,342,167,353,179,0095,400
400,Crimps,0,372,219,383,231,0095,400
400,Pockets,0,264,224,276,241,0095,400
400,Sloper,0,293,204,325,245,0095,400
400,Crimps,0,52,198,68,214,0095,400
400,Sloper,1,30,1,87,29,0095,400
400,Crimps,1,391,100,400,117,0095,400
400,Volumes,0,263,195,367,287,0095,400
400,Volumes,0,208,153,304,246,0095,400
400,Volumes,1,1,100,52,187,0095,400
400,Volumes,0,110,223,192,298,0095,400
400,Volumes,0,99,16,266,153,0095,400
400,Sloper,0,132,307,167,344,0096,400
400,Sloper,0,159,298,178,318,0096,400
400,Crimps,0,175,183,185,190,0096,400
400,Crimps,0,114,320,121,330,0096,400
400,Crimps,0,209,184,221,199,0096,400
400,Crimps,0,261,157,269,166,0096,400
400,Volumes,1,211,1,275,64,0096,400
400,Volumes,0,154,18,223,104,0096,400
400,Volumes,0,104,176,208,212,0096,400
400,Volumes,0,82,204,188,261,0096,400
400,Volumes,0,57,240,125,353,0096,400
400,Volumes,0,33,257,78,379,0096,400
400,Sloper,1,61,1,103,20,0096,400
400,Crimps,0,280,279,297,307,0096,400
400,Crimps,0,284,350,292,363,0096,400
400,Crimps,0,275,360,282,369,0096,400
400,Volumes,1,252,320,299,400,0096,400
400,Pinches,0,260,67,278,116,0096,400
400,Jugs,0,309,304,328,330,0096,400
400,Sloper,0,319,293,342,338,0096,400
400,Sloper,0,321,245,340,284,0096,400
400,Jugs,0,301,265,310,280,0096,400
400,Jugs,0,313,269,325,286,0096,400
400,Jugs,0,308,204,325,229,0096,400
400,Jugs,0,286,123,300,146,0096,400
400,Crimps,0,284,193,300,252,0096,400
400,Crimps,0,276,100,290,154,0096,400
400,Jugs,0,293,170,304,184,0096,400
400,Jugs,0,292,78,303,92,0096,400
400,Jugs,0,288,49,304,69,0096,400
400,Sloper,0,317,160,338,198,0096,400
400,Crimps,0,270,10,278,30,0096,400
400,Sloper,0,316,111,338,153,0096,400
400,Crimps,0,290,98,298,116,0096,400
400,Jugs,0,298,115,309,134,0096,400
400,Pinches,0,329,198,345,243,0096,400
400,Sloper,0,335,150,348,167,0096,400
400,Sloper,0,339,129,352,144,0096,400
400,Jugs,0,313,364,325,382,0096,400
400,Sloper,0,51,18,63,38,0096,400
400,Sloper,0,19,4,31,22,0096,400
400,Sloper,0,356,158,369,168,0096,400
400,Sloper,0,345,171,359,186,0096,400
400,Sloper,0,346,184,364,196,0096,400
400,Sloper,0,370,139,381,156,0096,400
400,Sloper,0,385,154,393,163,0096,400
400,Sloper,0,376,165,386,176,0096,400
400,Sloper,0,367,180,376,190,0096,400
400,Sloper,0,370,187,384,199,0096,400
400,Volumes,0,360,204,375,219,0096,400
400,Crimps,0,80,92,88,104,0096,400
400,Crimps,0,34,51,44,62,0096,400
400,Crimps,0,29,61,38,75,0096,400
400,Pinches,0,85,37,95,58,0096,400
400,Sloper,0,56,104,65,119,0096,400
400,Jugs,0,164,214,189,248,0097,400
400,Jugs,0,196,252,229,286,0097,400
400,Jugs,0,115,164,149,198,0097,400
400,Jugs,0,79,115,95,134,0097,400
400,Jugs,0,78,88,97,104,0097,400
400,Jugs,0,101,106,139,150,0097,400
400,Jugs,0,131,68,158,109,0097,400
400,Jugs,0,151,30,196,74,0097,400
400,Sloper,0,88,246,110,274,0097,400
400,Sloper,0,99,297,122,322,0097,400
400,Sloper,1,1,158,35,239,0097,400
400,Sloper,0,41,259,77,313,0097,400
400,Sloper,1,1,315,21,356,0097,400
400,Sloper,0,48,218,65,236,0097,400
400,Sloper,0,58,231,77,252,0097,400
400,Sloper,0,40,123,73,165,0097,400
400,Sloper,0,38,68,74,113,0097,400
400,Sloper,0,38,17,55,38,0097,400
400,Sloper,1,1,97,18,115,0097,400
400,Sloper,1,1,89,12,105,0097,400
400,Sloper,0,135,101,168,136,0097,400
400,Sloper,0,179,53,219,101,0097,400
400,Jugs,0,223,115,273,170,0097,400
400,Jugs,0,223,202,277,265,0097,400
400,Sloper,0,248,280,301,331,0097,400
400,Jugs,1,265,368,311,400,0098,400
400,Sloper,0,267,254,312,299,0098,400
400,Jugs,0,242,190,291,242,0098,400
400,Jugs,0,242,114,287,161,0098,400
400,Sloper,0,202,58,238,101,0098,400
400,Sloper,0,161,101,192,132,0098,400
400,Jugs,0,190,200,214,229,0098,400
400,Jugs,0,221,233,250,263,0098,400
400,Jugs,0,145,157,176,186,0098,400
400,Pinches,0,196,365,227,385,0098,400
400,Pinches,0,133,274,152,297,0098,400
400,Pinches,0,120,229,142,254,0098,400
400,Crimps,0,105,88,126,103,0098,400
400,Crimps,0,109,113,126,132,0098,400
400,Jugs,0,132,104,164,146,0098,400
400,Jugs,0,158,73,183,108,0098,400
400,Jugs,0,176,36,217,76,0098,400
400,Sloper,0,77,242,110,290,0098,400
400,Sloper,0,30,295,58,330,0098,400
400,Sloper,0,30,337,45,355,0098,400
400,Sloper,0,31,358,47,374,0098,400
400,Sloper,0,18,257,38,279,0098,400
400,Pinches,1,68,1,84,27,0098,400
400,Pinches,0,14,147,32,182,0098,400
400,Sloper,1,1,112,12,131,0098,400
400,Sloper,1,1,1,35,43,0098,400
400,Sloper,0,68,24,83,42,0098,400
400,Sloper,0,69,70,103,112,0098,400
400,Sloper,0,74,121,104,160,0098,400
400,Jugs,0,14,227,31,248,0098,400
400,Sloper,0,26,225,42,250,0098,400
400,Sloper,0,35,99,49,115,0098,400
400,Sloper,0,26,90,42,106,0098,400
400,Sloper,0,82,206,99,223,0098,400
400,Sloper,0,92,217,108,237,0098,400
400,Sloper,0,21,152,67,227,0098,400
400,Sloper,0,7,311,22,322,0098,400
400,Sloper,1,1,92,47,164,0099,400
400,Crimps,0,32,202,44,218,0099,400
400,Crimps,0,27,252,63,281,0099,400
400,Crimps,0,88,294,99,305,0099,400
400,Sloper,1,152,1,170,18,0099,400
400,Sloper,0,164,42,198,83,0099,400
400,Sloper,0,208,16,240,57,0099,400
400,Crimps,0,300,114,326,129,0099,400
400,Crimps,0,303,141,327,158,0099,400
400,Pinches,0,335,266,368,295,0099,400
400,Pinches,0,359,317,392,346,0099,400
400,Jugs,1,365,182,400,215,0099,400
400,Jugs,0,348,125,390,171,0099,400
400,Crimps,0,62,360,77,373,0099,400
400,Sloper,0,97,328,109,342,0099,400
400,Sloper,0,106,334,121,350,0099,400
400,Sloper,0,107,317,122,331,0099,400
400,Sloper,0,83,128,159,215,0099,400
400,Sloper,0,157,152,172,168,0099,400
400,Sloper,0,189,127,202,142,0099,400
400,Sloper,0,198,134,213,150,0099,400
400,Sloper,0,241,58,258,74,0099,400
400,Sloper,0,248,100,290,143,0099,400
400,Sloper,0,257,151,294,191,0099,400
400,Pinches,0,236,30,257,60,0099,400
400,Pinches,0,176,186,194,218,0099,400
400,Sloper,0,182,186,243,265,0099,400
400,Sloper,0,274,242,294,262,0099,400
400,Sloper,0,291,254,312,276,0099,400
400,Sloper,0,273,282,315,336,0099,400
400,Sloper,0,200,340,237,381,0099,400
400,Sloper,0,184,299,205,322,0099,400
400,Sloper,0,192,263,211,293,0099,400
400,Sloper,0,173,267,193,290,0099,400
400,Crimps,0,165,358,182,370,0099,400
400,Jugs,1,379,95,400,128,0099,400
400,Jugs,0,352,54,389,92,0100,400
400,Jugs,0,319,91,363,136,0100,400
400,Sloper,1,358,86,400,122,0100,400
400,Jugs,0,332,149,379,185,0100,400
